"YEAR_MONTH","day_type","stations","is_peak","AVG_RIDERS","station_code"
"2024-01","WEEKENDS/HOLIDAY","Caldecott",0,1554.4,"CC17"
"2024-01","WEEKENDS/HOLIDAY","Caldecott",0,1554.4,"TE9"
"2024-01","WEEKENDS/HOLIDAY","Caldecott",1,2429.8,"CC17"
"2024-01","WEEKENDS/HOLIDAY","Caldecott",1,2429.8,"TE9"
"2024-01","WEEKENDS/HOLIDAY","Canberra",0,10809.9333333333,"NS12"
"2024-01","WEEKENDS/HOLIDAY","Canberra",1,14726.4,"NS12"
"2024-01","WEEKENDS/HOLIDAY","Cashew",0,1166.8,"DT2"
"2024-01","WEEKENDS/HOLIDAY","Cashew",1,1765.8,"DT2"
"2024-01","WEEKENDS/HOLIDAY","Changi Airport",0,19163.4666666667,"CG2"
"2024-01","WEEKENDS/HOLIDAY","Changi Airport",1,21594.4,"CG2"
"2024-01","WEEKENDS/HOLIDAY","Chinatown",0,23461.1666666667,"DT19"
"2024-01","WEEKENDS/HOLIDAY","Chinatown",0,23461.1666666667,"NE4"
"2024-01","WEEKENDS/HOLIDAY","Chinatown",1,27553.5,"DT19"
"2024-01","WEEKENDS/HOLIDAY","Chinatown",1,27553.5,"NE4"
"2024-01","WEEKENDS/HOLIDAY","Chinese Garden",0,6991.33333333333,"EW25"
"2024-01","WEEKENDS/HOLIDAY","Chinese Garden",1,10646.2,"EW25"
"2024-01","WEEKENDS/HOLIDAY","Choa Chu Kang",0,25641.7333333333,"NS4"
"2024-01","WEEKENDS/HOLIDAY","Choa Chu Kang",1,33294,"NS4"
"2024-01","WEEKENDS/HOLIDAY","City Hall",0,22101.3,"EW13"
"2024-01","WEEKENDS/HOLIDAY","City Hall",0,22101.3,"NS25"
"2024-01","WEEKENDS/HOLIDAY","City Hall",1,27029.1,"EW13"
"2024-01","WEEKENDS/HOLIDAY","City Hall",1,27029.1,"NS25"
"2024-01","WEEKENDS/HOLIDAY","Clarke Quay",0,8803.26666666667,"NE5"
"2024-01","WEEKENDS/HOLIDAY","Clarke Quay",1,10112.2,"NE5"
"2024-01","WEEKENDS/HOLIDAY","Clementi",0,31205.4,"EW23"
"2024-01","WEEKENDS/HOLIDAY","Clementi",1,41919.6,"EW23"
"2024-01","WEEKENDS/HOLIDAY","Commonwealth",0,7894.46666666667,"EW20"
"2024-01","WEEKENDS/HOLIDAY","Commonwealth",1,10227.2,"EW20"
"2024-01","WEEKENDS/HOLIDAY","Dakota",0,6060.13333333333,"CC8"
"2024-01","WEEKENDS/HOLIDAY","Dakota",1,8031.6,"CC8"
"2024-01","WEEKENDS/HOLIDAY","Dhoby Ghaut",0,8935.15555555556,"CC1"
"2024-01","WEEKENDS/HOLIDAY","Dhoby Ghaut",0,8935.15555555556,"NE6"
"2024-01","WEEKENDS/HOLIDAY","Dhoby Ghaut",0,8935.15555555556,"NS24"
"2024-01","WEEKENDS/HOLIDAY","Dhoby Ghaut",1,10839.1333333333,"CC1"
"2024-01","WEEKENDS/HOLIDAY","Dhoby Ghaut",1,10839.1333333333,"NE6"
"2024-01","WEEKENDS/HOLIDAY","Dhoby Ghaut",1,10839.1333333333,"NS24"
"2024-01","WEEKENDS/HOLIDAY","Dover",0,4309.33333333333,"EW22"
"2024-01","WEEKENDS/HOLIDAY","Dover",1,5477.2,"EW22"
"2024-01","WEEKENDS/HOLIDAY","Downtown",0,3465.86666666667,"DT17"
"2024-01","WEEKENDS/HOLIDAY","Downtown",1,4811.2,"DT17"
"2024-01","WEEKENDS/HOLIDAY","Esplanade",0,6999.53333333333,"CC3"
"2024-01","WEEKENDS/HOLIDAY","Esplanade",1,8958.4,"CC3"
"2024-01","WEEKENDS/HOLIDAY","Eunos",0,11494.4,"EW7"
"2024-01","WEEKENDS/HOLIDAY","Eunos",1,14851,"EW7"
"2024-01","WEEKENDS/HOLIDAY","Expo",0,4269,"CG1"
"2024-01","WEEKENDS/HOLIDAY","Expo",0,4269,"DT35"
"2024-01","WEEKENDS/HOLIDAY","Expo",1,5898.3,"CG1"
"2024-01","WEEKENDS/HOLIDAY","Expo",1,5898.3,"DT35"
"2024-01","WEEKENDS/HOLIDAY","Farrer Park",0,28462.8,"NE8"
"2024-01","WEEKENDS/HOLIDAY","Farrer Park",1,40190.6,"NE8"
"2024-01","WEEKENDS/HOLIDAY","Farrer Road",0,3420.86666666667,"CC20"
"2024-01","WEEKENDS/HOLIDAY","Farrer Road",1,4665,"CC20"
"2024-01","WEEKENDS/HOLIDAY","Fort Canning",0,4025.86666666667,"DT20"
"2024-01","WEEKENDS/HOLIDAY","Fort Canning",1,5006.2,"DT20"
"2024-01","WEEKENDS/HOLIDAY","Gardens by The Bay",0,3248.8,"TE22"
"2024-01","WEEKENDS/HOLIDAY","Gardens by The Bay",1,4529.6,"TE22"
"2024-01","WEEKENDS/HOLIDAY","Geylang Bahru",0,3166.53333333333,"DT24"
"2024-01","WEEKENDS/HOLIDAY","Geylang Bahru",1,4232.6,"DT24"
"2024-01","WEEKENDS/HOLIDAY","Great World",0,5648,"TE15"
"2024-01","WEEKENDS/HOLIDAY","Great World",1,5695,"TE15"
"2024-01","WEEKENDS/HOLIDAY","Gul Circle",0,1582.06666666667,"EW30"
"2024-01","WEEKENDS/HOLIDAY","Gul Circle",1,4039.8,"EW30"
"2024-01","WEEKENDS/HOLIDAY","HarbourFront",0,19092.3,"CC29"
"2024-01","WEEKENDS/HOLIDAY","HarbourFront",0,19092.3,"NE1"
"2024-01","WEEKENDS/HOLIDAY","HarbourFront",1,23768.3,"CC29"
"2024-01","WEEKENDS/HOLIDAY","HarbourFront",1,23768.3,"NE1"
"2024-01","WEEKENDS/HOLIDAY","Havelock",0,4879.92857142857,"TE16"
"2024-01","WEEKENDS/HOLIDAY","Havelock",1,4749.2,"TE16"
"2024-01","WEEKENDS/HOLIDAY","Haw Par Villa",0,3859.13333333333,"CC25"
"2024-01","WEEKENDS/HOLIDAY","Haw Par Villa",1,5491.2,"CC25"
"2024-01","WEEKENDS/HOLIDAY","Hillview",0,5059.53333333333,"DT3"
"2024-01","WEEKENDS/HOLIDAY","Hillview",1,6408.6,"DT3"
"2024-01","WEEKENDS/HOLIDAY","Holland Village",0,7246.86666666667,"CC21"
"2024-01","WEEKENDS/HOLIDAY","Holland Village",1,8557.8,"CC21"
"2024-01","WEEKENDS/HOLIDAY","Hougang",0,21585.8666666667,"NE14"
"2024-01","WEEKENDS/HOLIDAY","Hougang",1,26484.6,"NE14"
"2024-01","WEEKENDS/HOLIDAY","Jalan Besar",0,9225.33333333333,"DT22"
"2024-01","WEEKENDS/HOLIDAY","Jalan Besar",1,12735.8,"DT22"
"2024-01","WEEKENDS/HOLIDAY","Joo Koon",0,7409.4,"EW29"
"2024-01","WEEKENDS/HOLIDAY","Joo Koon",1,16434.6,"EW29"
"2024-01","WEEKENDS/HOLIDAY","Jurong East",0,25757.1,"EW24"
"2024-01","WEEKENDS/HOLIDAY","Jurong East",0,25757.1,"NS1"
"2024-01","WEEKENDS/HOLIDAY","Jurong East",1,34811.2,"EW24"
"2024-01","WEEKENDS/HOLIDAY","Jurong East",1,34811.2,"NS1"
"2024-01","WEEKENDS/HOLIDAY","Kaki Bukit",0,6581.6,"DT28"
"2024-01","WEEKENDS/HOLIDAY","Kaki Bukit",1,10209.8,"DT28"
"2024-01","WEEKENDS/HOLIDAY","Kallang",0,10372.2666666667,"EW10"
"2024-01","WEEKENDS/HOLIDAY","Kallang",1,13963.4,"EW10"
"2024-01","WEEKENDS/HOLIDAY","Kembangan",0,7933.86666666667,"EW6"
"2024-01","WEEKENDS/HOLIDAY","Kembangan",1,10973.2,"EW6"
"2024-01","WEEKENDS/HOLIDAY","Kent Ridge",0,5254.66666666667,"CC24"
"2024-01","WEEKENDS/HOLIDAY","Kent Ridge",1,7400.6,"CC24"
"2024-01","WEEKENDS/HOLIDAY","Khatib",0,21921.7333333333,"NS14"
"2024-01","WEEKENDS/HOLIDAY","Khatib",1,27491.6,"NS14"
"2024-01","WEEKENDS/HOLIDAY","King Albert Park",0,4102,"DT6"
"2024-01","WEEKENDS/HOLIDAY","King Albert Park",1,5370.8,"DT6"
"2024-01","WEEKENDS/HOLIDAY","Kovan",0,17218.8666666667,"NE13"
"2024-01","WEEKENDS/HOLIDAY","Kovan",1,20737.2,"NE13"
"2024-01","WEEKENDS/HOLIDAY","Kranji",0,21169.9333333333,"NS7"
"2024-01","WEEKENDS/HOLIDAY","Kranji",1,29691.8,"NS7"
"2024-01","WEEKENDS/HOLIDAY","Labrador Park",0,1347.8,"CC27"
"2024-01","WEEKENDS/HOLIDAY","Labrador Park",1,2495.4,"CC27"
"2024-01","WEEKENDS/HOLIDAY","Lakeside",0,20982.1333333333,"EW26"
"2024-01","WEEKENDS/HOLIDAY","Lakeside",1,29298.8,"EW26"
"2024-01","WEEKENDS/HOLIDAY","Lavender",0,13675.4666666667,"EW11"
"2024-01","WEEKENDS/HOLIDAY","Lavender",1,16474.6,"EW11"
"2024-01","WEEKENDS/HOLIDAY","Lentor",0,2530.2,"TE5"
"2024-01","WEEKENDS/HOLIDAY","Lentor",1,3238,"TE5"
"2024-01","WEEKENDS/HOLIDAY","Little India",0,14255.5,"DT12"
"2024-01","WEEKENDS/HOLIDAY","Little India",0,14255.5,"NE7"
"2024-01","WEEKENDS/HOLIDAY","Little India",1,18158.8,"DT12"
"2024-01","WEEKENDS/HOLIDAY","Little India",1,18158.8,"NE7"
"2024-01","WEEKENDS/HOLIDAY","Lorong Chuan",0,4167.66666666667,"CC14"
"2024-01","WEEKENDS/HOLIDAY","Lorong Chuan",1,5311.4,"CC14"
"2024-01","WEEKENDS/HOLIDAY","MacPherson",0,4737.2,"CC10"
"2024-01","WEEKENDS/HOLIDAY","MacPherson",0,4737.2,"DT26"
"2024-01","WEEKENDS/HOLIDAY","MacPherson",1,6045.7,"CC10"
"2024-01","WEEKENDS/HOLIDAY","MacPherson",1,6045.7,"DT26"
"2024-01","WEEKENDS/HOLIDAY","Marina Bay",0,873.933333333333,"CE2"
"2024-01","WEEKENDS/HOLIDAY","Marina Bay",0,873.933333333333,"NS27"
"2024-01","WEEKENDS/HOLIDAY","Marina Bay",0,873.933333333333,"TE20"
"2024-01","WEEKENDS/HOLIDAY","Marina Bay",1,1072.26666666667,"CE2"
"2024-01","WEEKENDS/HOLIDAY","Marina Bay",1,1072.26666666667,"NS27"
"2024-01","WEEKENDS/HOLIDAY","Marina Bay",1,1072.26666666667,"TE20"
"2024-01","WEEKENDS/HOLIDAY","Marina South Pier",0,2352.73333333333,"NS28"
"2024-01","WEEKENDS/HOLIDAY","Marina South Pier",1,2537.8,"NS28"
"2024-01","WEEKENDS/HOLIDAY","Marsiling",0,12867.6,"NS8"
"2024-01","WEEKENDS/HOLIDAY","Marsiling",1,17311.6,"NS8"
"2024-01","WEEKENDS/HOLIDAY","Marymount",0,4190.8,"CC16"
"2024-01","WEEKENDS/HOLIDAY","Marymount",1,5467.4,"CC16"
"2024-01","WEEKENDS/HOLIDAY","Mattar",0,2588.46666666667,"DT25"
"2024-01","WEEKENDS/HOLIDAY","Mattar",1,3628.8,"DT25"
"2024-01","WEEKENDS/HOLIDAY","Maxwell",0,7197.71428571429,"TE18"
"2024-01","WEEKENDS/HOLIDAY","Maxwell",1,6862.6,"TE18"
"2024-01","WEEKENDS/HOLIDAY","Mayflower",0,6712.21428571429,"TE6"
"2024-01","WEEKENDS/HOLIDAY","Mayflower",1,7089.2,"TE6"
"2024-01","WEEKENDS/HOLIDAY","Mountbatten",0,4901.6,"CC7"
"2024-01","WEEKENDS/HOLIDAY","Mountbatten",1,6944.6,"CC7"
"2024-01","WEEKENDS/HOLIDAY","Napier",0,2286.6,"TE12"
"2024-01","WEEKENDS/HOLIDAY","Napier",1,2304.4,"TE12"
"2024-01","WEEKENDS/HOLIDAY","Newton",0,21134.6666666667,"DT11"
"2024-01","WEEKENDS/HOLIDAY","Newton",0,21134.6666666667,"NS21"
"2024-01","WEEKENDS/HOLIDAY","Newton",1,26092.7,"DT11"
"2024-01","WEEKENDS/HOLIDAY","Newton",1,26092.7,"NS21"
"2024-01","WEEKENDS/HOLIDAY","Nicoll Highway",0,3526,"CC5"
"2024-01","WEEKENDS/HOLIDAY","Nicoll Highway",1,4393.6,"CC5"
"2024-01","WEEKENDS/HOLIDAY","Novena",0,21584.4666666667,"NS20"
"2024-01","WEEKENDS/HOLIDAY","Novena",1,25011.2,"NS20"
"2024-01","WEEKENDS/HOLIDAY","Orchard",0,30836.9333333333,"NS22"
"2024-01","WEEKENDS/HOLIDAY","Orchard",0,30836.9333333333,"TE14"
"2024-01","WEEKENDS/HOLIDAY","Orchard",1,35251.9,"NS22"
"2024-01","WEEKENDS/HOLIDAY","Orchard",1,35251.9,"TE14"
"2024-01","WEEKENDS/HOLIDAY","Orchard Boulevard",0,2413.92857142857,"TE13"
"2024-01","WEEKENDS/HOLIDAY","Orchard Boulevard",1,2416,"TE13"
"2024-01","WEEKENDS/HOLIDAY","Outram Park",0,5064.15555555556,"EW16"
"2024-01","WEEKENDS/HOLIDAY","Outram Park",0,5064.15555555556,"NE3"
"2024-01","WEEKENDS/HOLIDAY","Outram Park",0,5064.15555555556,"TE17"
"2024-01","WEEKENDS/HOLIDAY","Outram Park",1,6507.06666666667,"EW16"
"2024-01","WEEKENDS/HOLIDAY","Outram Park",1,6507.06666666667,"NE3"
"2024-01","WEEKENDS/HOLIDAY","Outram Park",1,6507.06666666667,"TE17"
"2024-01","WEEKENDS/HOLIDAY","Pasir Panjang",0,1823.2,"CC26"
"2024-01","WEEKENDS/HOLIDAY","Pasir Panjang",1,4070.8,"CC26"
"2024-01","WEEKENDS/HOLIDAY","Pasir Ris",0,18774.8666666667,"EW1"
"2024-01","WEEKENDS/HOLIDAY","Pasir Ris",1,24720.2,"EW1"
"2024-01","WEEKENDS/HOLIDAY","Paya Lebar",0,21126.5666666667,"CC9"
"2024-01","WEEKENDS/HOLIDAY","Paya Lebar",0,21126.5666666667,"EW8"
"2024-01","WEEKENDS/HOLIDAY","Paya Lebar",1,26867.9,"CC9"
"2024-01","WEEKENDS/HOLIDAY","Paya Lebar",1,26867.9,"EW8"
"2024-01","WEEKENDS/HOLIDAY","Pioneer",0,16928.2,"EW28"
"2024-01","WEEKENDS/HOLIDAY","Pioneer",1,24750.6,"EW28"
"2024-01","WEEKENDS/HOLIDAY","Potong Pasir",0,10408.1333333333,"NE10"
"2024-01","WEEKENDS/HOLIDAY","Potong Pasir",1,12956.8,"NE10"
"2024-01","WEEKENDS/HOLIDAY","Promenade",0,6751.03333333333,"CC4"
"2024-01","WEEKENDS/HOLIDAY","Promenade",0,6751.03333333333,"DT15"
"2024-01","WEEKENDS/HOLIDAY","Promenade",1,8573.2,"CC4"
"2024-01","WEEKENDS/HOLIDAY","Promenade",1,8573.2,"DT15"
"2024-01","WEEKENDS/HOLIDAY","Punggol",0,32102.8,"NE17"
"2024-01","WEEKENDS/HOLIDAY","Punggol",1,40341,"NE17"
"2024-01","WEEKENDS/HOLIDAY","Queenstown",0,10477.6666666667,"EW19"
"2024-01","WEEKENDS/HOLIDAY","Queenstown",1,13338.4,"EW19"
"2024-01","WEEKENDS/HOLIDAY","Raffles Place",0,7445.16666666667,"EW14"
"2024-01","WEEKENDS/HOLIDAY","Raffles Place",0,7445.16666666667,"NS26"
"2024-01","WEEKENDS/HOLIDAY","Raffles Place",1,8316.3,"EW14"
"2024-01","WEEKENDS/HOLIDAY","Raffles Place",1,8316.3,"NS26"
"2024-01","WEEKENDS/HOLIDAY","Redhill",0,11102.7333333333,"EW18"
"2024-01","WEEKENDS/HOLIDAY","Redhill",1,13857.2,"EW18"
"2024-01","WEEKENDS/HOLIDAY","Rochor",0,9153,"DT13"
"2024-01","WEEKENDS/HOLIDAY","Rochor",1,10253.6,"DT13"
"2024-01","WEEKENDS/HOLIDAY","Sembawang",0,27552.7333333333,"NS11"
"2024-01","WEEKENDS/HOLIDAY","Sembawang",1,36163.6,"NS11"
"2024-01","WEEKENDS/HOLIDAY","Sengkang",0,31101.2,"NE16"
"2024-01","WEEKENDS/HOLIDAY","Sengkang",1,38404,"NE16"
"2024-01","WEEKENDS/HOLIDAY","Serangoon",0,21422.9666666667,"CC13"
"2024-01","WEEKENDS/HOLIDAY","Serangoon",0,21422.9666666667,"NE12"
"2024-01","WEEKENDS/HOLIDAY","Serangoon",1,26888.2,"CC13"
"2024-01","WEEKENDS/HOLIDAY","Serangoon",1,26888.2,"NE12"
"2024-01","WEEKENDS/HOLIDAY","Shenton Way",0,1949,"TE19"
"2024-01","WEEKENDS/HOLIDAY","Shenton Way",1,1941.2,"TE19"
"2024-01","WEEKENDS/HOLIDAY","Simei",0,11647.4,"EW3"
"2024-01","WEEKENDS/HOLIDAY","Simei",1,15051.2,"EW3"
"2024-01","WEEKENDS/HOLIDAY","Sixth Avenue",0,2387.8,"DT7"
"2024-01","WEEKENDS/HOLIDAY","Sixth Avenue",1,3488.6,"DT7"
"2024-01","WEEKENDS/HOLIDAY","Somerset",0,27980.7333333333,"NS23"
"2024-01","WEEKENDS/HOLIDAY","Somerset",1,33840,"NS23"
"2024-01","WEEKENDS/HOLIDAY","Springleaf",0,2744.13333333333,"TE4"
"2024-01","WEEKENDS/HOLIDAY","Springleaf",1,3714.6,"TE4"
"2024-01","WEEKENDS/HOLIDAY","Stadium",0,15192.1333333333,"CC6"
"2024-01","WEEKENDS/HOLIDAY","Stadium",1,24931.4,"CC6"
"2024-01","WEEKENDS/HOLIDAY","Stevens",0,2255.46666666667,"DT10"
"2024-01","WEEKENDS/HOLIDAY","Stevens",0,2255.46666666667,"TE11"
"2024-01","WEEKENDS/HOLIDAY","Stevens",1,2851,"DT10"
"2024-01","WEEKENDS/HOLIDAY","Stevens",1,2851,"TE11"
"2024-01","WEEKENDS/HOLIDAY","Tai Seng",0,8237.93333333333,"CC11"
"2024-01","WEEKENDS/HOLIDAY","Tai Seng",1,12504.8,"CC11"
"2024-01","WEEKENDS/HOLIDAY","Tampines",0,18487.1666666667,"DT32"
"2024-01","WEEKENDS/HOLIDAY","Tampines",0,18487.1666666667,"EW2"
"2024-01","WEEKENDS/HOLIDAY","Tampines",1,23908,"DT32"
"2024-01","WEEKENDS/HOLIDAY","Tampines",1,23908,"EW2"
"2024-01","WEEKENDS/HOLIDAY","Tampines East",0,9961.26666666667,"DT33"
"2024-01","WEEKENDS/HOLIDAY","Tampines East",1,12887.6,"DT33"
"2024-01","WEEKENDS/HOLIDAY","Tampines West",0,5293.2,"DT31"
"2024-01","WEEKENDS/HOLIDAY","Tampines West",1,7011,"DT31"
"2024-01","WEEKENDS/HOLIDAY","Tan Kah Kee",0,2177.66666666667,"DT8"
"2024-01","WEEKENDS/HOLIDAY","Tan Kah Kee",1,3039.6,"DT8"
"2024-01","WEEKENDS/HOLIDAY","Tanah Merah",0,10388.9333333333,"EW4"
"2024-01","WEEKENDS/HOLIDAY","Tanah Merah",1,14173.6,"EW4"
"2024-01","WEEKENDS/HOLIDAY","Tanjong Pagar",0,13974.6,"EW15"
"2024-01","WEEKENDS/HOLIDAY","Tanjong Pagar",1,16154.8,"EW15"
"2024-01","WEEKENDS/HOLIDAY","Telok Ayer",0,4152.4,"DT18"
"2024-01","WEEKENDS/HOLIDAY","Telok Ayer",1,4584.6,"DT18"
"2024-01","WEEKENDS/HOLIDAY","Telok Blangah",0,2738.66666666667,"CC28"
"2024-01","WEEKENDS/HOLIDAY","Telok Blangah",1,3076.6,"CC28"
"2024-01","WEEKENDS/HOLIDAY","Tiong Bahru",0,17231.1333333333,"EW17"
"2024-01","WEEKENDS/HOLIDAY","Tiong Bahru",1,20610.2,"EW17"
"2024-01","WEEKENDS/HOLIDAY","Toa Payoh",0,26091.6,"NS19"
"2024-01","WEEKENDS/HOLIDAY","Toa Payoh",1,31191.8,"NS19"
"2024-01","WEEKENDS/HOLIDAY","Tuas Crescent",0,2007.53333333333,"EW31"
"2024-01","WEEKENDS/HOLIDAY","Tuas Crescent",1,5116.2,"EW31"
"2024-01","WEEKENDS/HOLIDAY","Tuas Link",0,2933.26666666667,"EW33"
"2024-01","WEEKENDS/HOLIDAY","Tuas Link",1,5312.8,"EW33"
"2024-01","WEEKENDS/HOLIDAY","Tuas West Road",0,2943.53333333333,"EW32"
"2024-01","WEEKENDS/HOLIDAY","Tuas West Road",1,6763.4,"EW32"
"2024-01","WEEKENDS/HOLIDAY","Ubi",0,5203.4,"DT27"
"2024-01","WEEKENDS/HOLIDAY","Ubi",1,7492.4,"DT27"
"2024-01","WEEKENDS/HOLIDAY","Upper Changi",0,2622.46666666667,"DT34"
"2024-01","WEEKENDS/HOLIDAY","Upper Changi",1,3514.8,"DT34"
"2024-01","WEEKENDS/HOLIDAY","Upper Thomson",0,6720.4,"TE8"
"2024-01","WEEKENDS/HOLIDAY","Upper Thomson",1,7708.2,"TE8"
"2024-01","WEEKENDS/HOLIDAY","Woodlands",0,20855.2333333333,"NS9"
"2024-01","WEEKENDS/HOLIDAY","Woodlands",0,20855.2333333333,"TE2"
"2024-01","WEEKENDS/HOLIDAY","Woodlands",1,26703.2,"NS9"
"2024-01","WEEKENDS/HOLIDAY","Woodlands",1,26703.2,"TE2"
"2024-01","WEEKENDS/HOLIDAY","Woodlands North",0,2310.26666666667,"TE1"
"2024-01","WEEKENDS/HOLIDAY","Woodlands North",1,3715.4,"TE1"
"2024-01","WEEKENDS/HOLIDAY","Woodlands South",0,4755.06666666667,"TE3"
"2024-01","WEEKENDS/HOLIDAY","Woodlands South",1,5742.2,"TE3"
"2024-01","WEEKENDS/HOLIDAY","Woodleigh",0,9307.26666666667,"NE11"
"2024-01","WEEKENDS/HOLIDAY","Woodleigh",1,11435.4,"NE11"
"2024-01","WEEKENDS/HOLIDAY","Yew Tee",0,18991.1333333333,"NS5"
"2024-01","WEEKENDS/HOLIDAY","Yew Tee",1,24541.8,"NS5"
"2024-01","WEEKENDS/HOLIDAY","Yio Chu Kang",0,9025.8,"NS15"
"2024-01","WEEKENDS/HOLIDAY","Yio Chu Kang",1,12664.6,"NS15"
"2024-01","WEEKENDS/HOLIDAY","Yishun",0,37858.4,"NS13"
"2024-01","WEEKENDS/HOLIDAY","Yishun",1,47151,"NS13"
"2024-01","WEEKENDS/HOLIDAY","one-north",0,2663.13333333333,"CC23"
"2024-01","WEEKENDS/HOLIDAY","one-north",1,3621,"CC23"
"2024-02","WEEKDAY","Admiralty",0,58372.6666666667,"NS10"
"2024-02","WEEKDAY","Admiralty",1,155875.4,"NS10"
"2024-02","WEEKDAY","Aljunied",0,32509.1333333333,"EW9"
"2024-02","WEEKDAY","Aljunied",1,77560.6,"EW9"
"2024-02","WEEKDAY","Ang Mo Kio",0,69391.4666666667,"NS16"
"2024-02","WEEKDAY","Ang Mo Kio",1,165256,"NS16"
"2024-02","WEEKDAY","Bartley",0,11298.8666666667,"CC12"
"2024-02","WEEKDAY","Bartley",1,28783.4,"CC12"
"2024-02","WEEKDAY","Bayfront",0,30867.1333333333,"CE1"
"2024-02","WEEKDAY","Bayfront",0,30867.1333333333,"DT16"
"2024-02","WEEKDAY","Bayfront",1,40138.7,"CE1"
"2024-02","WEEKDAY","Bayfront",1,40138.7,"DT16"
"2024-02","WEEKDAY","Beauty World",0,20301.2666666667,"DT5"
"2024-02","WEEKDAY","Beauty World",1,50604.8,"DT5"
"2024-02","WEEKDAY","Bedok",0,49600.9333333333,"EW5"
"2024-02","WEEKDAY","Bedok",1,117864.8,"EW5"
"2024-02","WEEKDAY","Bedok North",0,10501.8,"DT29"
"2024-02","WEEKDAY","Bedok North",1,31134.2,"DT29"
"2024-02","WEEKDAY","Bedok Reservoir",0,11636.8,"DT30"
"2024-02","WEEKDAY","Bedok Reservoir",1,34303,"DT30"
"2024-02","WEEKDAY","Bencoolen",0,12941.1333333333,"DT21"
"2024-02","WEEKDAY","Bencoolen",1,25192,"DT21"
"2024-02","WEEKDAY","Bendemeer",0,6458.46666666667,"DT23"
"2024-02","WEEKDAY","Bendemeer",1,20942.8,"DT23"
"2024-02","WEEKDAY","Bishan",0,31851.8,"CC15"
"2024-02","WEEKDAY","Bishan",0,31851.8,"NS17"
"2024-02","WEEKDAY","Bishan",1,74774.8,"CC15"
"2024-02","WEEKDAY","Bishan",1,74774.8,"NS17"
"2024-02","WEEKDAY","Boon Keng",0,34002.6666666667,"NE9"
"2024-02","WEEKDAY","Boon Keng",1,83104.2,"NE9"
"2024-02","WEEKDAY","Boon Lay",0,68624.1333333333,"EW27"
"2024-02","WEEKDAY","Boon Lay",1,193477,"EW27"
"2024-02","WEEKDAY","Botanic Gardens",0,5580.8,"CC19"
"2024-02","WEEKDAY","Botanic Gardens",0,5580.8,"DT9"
"2024-02","WEEKDAY","Botanic Gardens",1,11618.8,"CC19"
"2024-02","WEEKDAY","Botanic Gardens",1,11618.8,"DT9"
"2024-02","WEEKDAY","Braddell",0,22360.8,"NS18"
"2024-02","WEEKDAY","Braddell",1,51287.4,"NS18"
"2024-02","WEEKDAY","Bras Basah",0,9189.6,"CC2"
"2024-02","WEEKDAY","Bras Basah",1,18920.8,"CC2"
"2024-02","WEEKDAY","Bright Hill",0,9022.4,"TE7"
"2024-02","WEEKDAY","Bright Hill",1,24017.2,"TE7"
"2024-02","WEEKDAY","Buangkok",0,30405.4,"NE15"
"2024-02","WEEKDAY","Buangkok",1,78667.8,"NE15"
"2024-02","WEEKDAY","Bugis",0,45809.0666666667,"DT14"
"2024-02","WEEKDAY","Bugis",0,45809.0666666667,"EW12"
"2024-02","WEEKDAY","Bugis",1,81351.3,"DT14"
"2024-02","WEEKDAY","Bugis",1,81351.3,"EW12"
"2024-02","WEEKDAY","Bukit Batok",0,39863.8,"NS2"
"2024-02","WEEKDAY","Bukit Batok",1,109963,"NS2"
"2024-02","WEEKDAY","Bukit Gombak",0,29960.8,"NS3"
"2024-02","WEEKDAY","Bukit Gombak",1,72535.2,"NS3"
"2024-02","WEEKDAY","Bukit Panjang",0,60046.2,"DT1"
"2024-02","WEEKDAY","Bukit Panjang",1,167178,"DT1"
"2024-02","WEEKDAY","Buona Vista",0,18908.4,"CC22"
"2024-02","WEEKDAY","Buona Vista",0,18908.4,"EW21"
"2024-02","WEEKDAY","Buona Vista",1,55360.6,"CC22"
"2024-02","WEEKDAY","Buona Vista",1,55360.6,"EW21"
"2024-02","WEEKDAY","Caldecott",0,5289.83333333333,"CC17"
"2024-02","WEEKDAY","Caldecott",0,5289.83333333333,"TE9"
"2024-02","WEEKDAY","Caldecott",1,16001.7,"CC17"
"2024-02","WEEKDAY","Caldecott",1,16001.7,"TE9"
"2024-02","WEEKDAY","Canberra",0,22416.6666666667,"NS12"
"2024-02","WEEKDAY","Canberra",1,63061,"NS12"
"2024-02","WEEKDAY","Cashew",0,3859.8,"DT2"
"2024-02","WEEKDAY","Cashew",1,13803.8,"DT2"
"2024-02","WEEKDAY","Changi Airport",0,36224.5333333333,"CG2"
"2024-02","WEEKDAY","Changi Airport",1,51494.2,"CG2"
"2024-02","WEEKDAY","Chinatown",0,46489.4,"DT19"
"2024-02","WEEKDAY","Chinatown",0,46489.4,"NE4"
"2024-02","WEEKDAY","Chinatown",1,71492.1,"DT19"
"2024-02","WEEKDAY","Chinatown",1,71492.1,"NE4"
"2024-02","WEEKDAY","Chinese Garden",0,13906.6666666667,"EW25"
"2024-02","WEEKDAY","Chinese Garden",1,42347.6,"EW25"
"2024-02","WEEKDAY","Choa Chu Kang",0,57117.8,"NS4"
"2024-02","WEEKDAY","Choa Chu Kang",1,143885.2,"NS4"
"2024-02","WEEKDAY","City Hall",0,35773.6333333333,"EW13"
"2024-02","WEEKDAY","City Hall",0,35773.6333333333,"NS25"
